amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
297.54,0,1850,1763078400000000000,11,2019,0.702,0.33,False,False,False,True,False,False,False,False,False,False,False,False,False
782.76,0,5726,2266185600000000000,6,2019,0.456,0.076,False,False,False,False,False,False,False,True,False,False,False,False,False
67.86,1,1595797,1375660800000000000,8,2019,0.614,0.527,False,True,False,False,False,False,False,False,False,False,False,False,False
44.16,0,9993,1790121600000000000,7,2019,0.043,0.154,False,False,False,False,False,False,False,False,False,False,False,False,False
870.11,1,632,957657600000000000,8,2019,0.183,0.942,False,False,False,False,False,False,False,False,False,False,True,False,False
20.09,0,3285,969408000000000000,1,2019,0.675,0.203,False,False,False,False,False,False,False,False,False,True,False,False,False
830.72,1,145,2497996800000000000,1,2019,0.955,0.314,False,False,False,False,False,False,False,False,False,False,False,True,False
88.36,0,135332,2648246400000000000,2,2020,0.677,0.258,False,False,False,True,False,False,False,False,False,False,False,False,False
354.81,0,584,1592006400000000000,8,2019,0.287,0.688,False,False,False,True,False,False,False,False,False,False,False,False,False
867.21,1,207410,1120435200000000000,1,2020,0.833,0.562,False,False,False,False,False,False,False,False,False,False,False,True,False
853.5,1,95,797817600000000000,5,2019,0.523,0.893,False,False,False,False,False,False,False,False,False,False,True,False,False
93.38,1,55345,2258409600000000000,11,2019,0.908,0.669,False,False,False,True,False,False,False,False,False,False,False,False,False
739.44,0,753116,1531094400000000000,2,2020,0.165,0.91,False,False,False,False,False,False,False,True,False,False,False,False,False
35.31,0,378909,1340064000000000000,8,2019,0.974,0.804,False,False,False,False,False,True,False,False,False,False,False,False,False
66.15,1,804,1710028800000000000,6,2019,0.316,0.668,False,True,False,False,False,False,False,False,False,False,False,False,False
9.67,1,757530,1272931200000000000,8,2019,0.477,0.074,False,True,False,False,False,False,False,False,False,False,False,False,False
38.59,1,4729,1179446400000000000,9,2019,0.622,0.282,False,False,False,False,False,False,True,False,False,False,False,False,False
326.42,1,1517,2154816000000000000,2,2020,0.752,0.113,False,False,False,True,False,False,False,False,False,False,False,False,False
101.06,0,811,1506988800000000000,12,2019,0.258,0.796,False,False,False,True,False,False,False,False,False,False,False,False,False
71.72,0,847,725414400000000000,1,2019,0.219,0.165,False,False,False,False,False,False,False,False,True,False,False,False,False
2.33,1,23727,1169683200000000000,3,2019,0.597,0.221,False,False,False,False,False,False,False,False,False,False,False,False,False
293.05,1,32891,1041984000000000000,2,2020,0.933,0.352,False,False,False,True,False,False,False,False,False,False,False,False,False
207.02,1,348,2342217600000000000,7,2019,0.283,0.34,False,False,False,False,False,True,False,False,False,False,False,False,False
958.76,1,2906700,735091200000000000,10,2019,0.236,0.867,False,False,False,False,False,False,False,False,False,False,True,False,False
56.87,0,215,1607731200000000000,11,2019,0.85,0.953,False,True,False,False,False,False,False,False,False,False,False,False,False
20.63,1,626,1858204800000000000,11,2019,0.092,0.555,False,True,False,False,False,False,False,False,False,False,False,False,False
111.23,1,269,1797724800000000000,10,2019,0.89,0.416,False,False,False,False,False,False,False,False,False,False,False,False,False
924.6,1,5512,1259107200000000000,2,2020,0.902,0.874,False,False,False,False,False,False,False,False,False,False,True,False,False
38.0,0,3805,2173305600000000000,7,2019,0.708,0.055,False,False,False,False,False,False,True,False,False,False,False,False,False
9.05,1,4664,1721433600000000000,1,2020,0.819,0.693,False,True,False,False,False,False,False,False,False,False,False,False,False
8.76,1,4729,1180828800000000000,9,2019,0.176,0.492,False,False,False,False,False,False,False,False,False,False,True,False,False
9.4,1,5451,1825804800000000000,10,2019,0.415,0.287,False,True,False,False,False,False,False,False,False,False,False,False,False
935.71,0,4993,2235254400000000000,9,2019,0.496,0.906,False,False,False,False,False,False,False,False,False,False,True,False,False
124.63,1,450,2306448000000000000,9,2019,0.716,0.285,False,False,False,True,False,False,False,False,False,False,False,False,False
103.89,1,1504,819158400000000000,9,2019,0.175,0.493,False,False,False,True,False,False,False,False,False,False,False,False,False
61.65,0,2121,1440979200000000000,6,2019,0.428,0.51,False,True,False,False,False,False,False,False,False,False,False,False,False
30.07,0,4993,2222467200000000000,5,2019,0.306,0.223,False,False,False,False,False,False,False,False,True,False,False,False,False
16.34,1,1202,2729635200000000000,8,2019,0.82,0.626,False,True,False,False,False,False,False,False,False,False,False,False,False
48.98,1,477,977097600000000000,4,2019,0.749,0.733,False,False,False,False,False,False,True,False,False,False,False,False,False
875.86,1,7322,2254089600000000000,10,2019,0.808,0.271,False,False,False,False,False,False,False,True,False,False,False,False,False
65.68,1,190178,1457481600000000000,6,2019,0.288,0.626,False,False,False,False,True,False,False,False,False,False,False,False,False
825.04,1,397,2759184000000000000,2,2019,0.429,0.792,False,False,False,False,False,False,False,False,False,False,True,False,False
4.64,1,8019,2877552000000000000,9,2019,0.347,0.401,False,False,False,False,False,False,False,False,False,False,False,True,False
288.03,0,1583,652060800000000000,2,2020,0.143,0.232,False,False,False,True,False,False,False,False,False,False,False,False,False
74.35,1,419,909100800000000000,8,2019,0.38,0.043,False,False,False,False,False,False,False,False,False,False,False,False,False
69.23,0,59744,1107648000000000000,3,2019,0.947,0.04,False,False,False,False,False,False,True,False,False,False,False,False,False
356.81,0,7565,2121811200000000000,6,2019,0.603,0.142,False,False,False,False,False,False,False,False,False,False,False,False,False
115.21,1,1360,1089849600000000000,5,2019,0.473,0.736,False,False,False,False,False,False,False,False,False,False,True,False,False
49.83,0,276,2837808000000000000,4,2019,0.175,0.67,False,False,False,False,False,False,False,False,True,False,False,False,False
1072.54,1,128715,774230400000000000,12,2019,0.189,0.866,False,False,False,False,False,False,False,False,False,False,True,False,False
557.02,0,1533,2651788800000000000,4,2019,0.552,0.006,False,False,False,False,False,False,False,False,False,False,False,False,False
54.65,1,76,2035756800000000000,11,2019,0.851,0.252,False,False,True,False,False,False,False,False,False,False,False,False,False
10.06,1,1382480,906076800000000000,7,2019,0.93,0.841,False,True,False,False,False,False,False,False,False,False,False,False,False
221.78,0,242803,1784937600000000000,9,2019,0.686,0.956,False,False,False,False,False,True,False,False,False,False,False,False,False
968.46,0,12626,728697600000000000,2,2019,0.292,0.118,False,False,False,False,False,False,False,False,False,False,True,False,False
61.34,0,2526,1536105600000000000,7,2019,0.378,0.323,False,False,False,False,True,False,False,False,False,False,False,False,False
1.14,1,653,1687564800000000000,12,2019,0.155,0.446,False,False,False,False,False,False,False,False,False,False,False,True,False
6.2,1,1087,1757462400000000000,3,2019,0.409,0.34,False,False,False,False,False,False,False,False,False,False,False,False,True
317.0,1,1196,1940803200000000000,12,2019,0.259,0.282,False,False,False,False,False,False,False,True,False,False,False,False,False
9.69,0,21125,1083110400000000000,9,2019,0.477,0.05,False,False,False,False,False,False,False,True,False,False,False,False,False
7.24,0,19090,2830550400000000000,2,2019,0.34,0.043,False,False,False,False,False,False,False,False,False,False,False,False,False
91.74,0,307,2826230400000000000,3,2020,0.69,0.68,False,False,False,False,False,False,True,False,False,False,False,False,False
55.41,1,1892,2020291200000000000,3,2020,0.824,0.186,False,True,False,False,False,False,False,False,False,False,False,False,False
18.36,0,1925,1685232000000000000,7,2019,0.79,0.007,False,True,False,False,False,False,False,False,False,False,False,False,False
60.77,0,522,2307225600000000000,5,2019,0.659,0.722,False,True,False,False,False,False,False,False,False,False,False,False,False
244.79,0,910148,1371772800000000000,5,2019,0.794,0.815,False,False,False,False,False,False,False,True,False,False,False,False,False
4.03,1,4474,1376870400000000000,9,2019,0.185,0.235,False,False,False,False,False,False,False,False,False,False,False,True,False
1.93,0,9993,1786665600000000000,5,2019,0.454,0.946,False,False,False,False,False,False,False,False,True,False,False,False,False
9.86,1,6284,2644444800000000000,1,2020,0.105,0.11,False,False,False,False,False,False,False,False,False,False,False,True,False
6.3,0,641349,1359504000000000000,5,2019,0.651,0.267,False,False,False,False,False,False,False,False,True,False,False,False,False
9.63,0,1577385,1185667200000000000,3,2019,0.788,0.069,True,False,False,False,False,False,False,False,False,False,False,False,False
18.46,0,241,1427328000000000000,1,2020,0.889,0.253,False,False,False,False,False,False,True,False,False,False,False,False,False
715.88,0,597,1844640000000000000,11,2019,0.631,0.207,False,False,False,False,False,False,False,True,False,False,False,False,False
792.26,0,475,1994198400000000000,1,2019,0.151,0.119,False,False,False,False,False,False,False,True,False,False,False,False,False
860.18,1,686,1215475200000000000,2,2019,0.873,0.523,False,False,False,False,False,False,False,False,False,False,False,True,False
2.43,0,717255,1680220800000000000,12,2019,0.068,0.042,False,False,False,False,False,False,False,True,False,False,False,False,False
68.56,0,73,2667686400000000000,8,2019,0.012,0.83,False,True,False,False,False,False,False,False,False,False,False,False,False
22.45,0,18459,2840659200000000000,3,2019,0.201,0.555,False,False,False,False,False,False,True,False,False,False,False,False,False
12.98,0,1312922,1190160000000000000,7,2019,0.783,0.517,True,False,False,False,False,False,False,False,False,False,False,False,False
3.26,0,77,930614400000000000,6,2019,0.621,0.771,False,False,False,False,False,True,False,False,False,False,False,False,False
86.32,1,19054,1358208000000000000,9,2019,0.061,0.538,False,True,False,False,False,False,False,False,False,False,False,False,False
10.87,1,7163,1193616000000000000,12,2019,0.006,0.453,False,True,False,False,False,False,False,False,False,False,False,False,False
18.16,0,22191,793929600000000000,9,2019,0.057,0.068,False,False,False,False,False,False,False,False,False,True,False,False,False
1046.06,0,513,1350345600000000000,3,2019,0.683,0.071,False,False,False,False,False,False,False,False,False,False,False,True,False
20.58,0,18799,603244800000000000,4,2019,0.325,0.459,False,False,False,False,True,False,False,False,False,False,False,False,False
111.31,1,633,2901398400000000000,8,2019,0.328,0.972,False,False,False,False,True,False,False,False,False,False,False,False,False
112.54,1,171170,1788307200000000000,2,2020,0.358,0.582,False,False,False,False,False,True,False,False,False,False,False,False,False
24.41,0,144160,1119657600000000000,10,2019,0.316,0.829,False,False,False,False,False,False,False,False,False,False,False,False,False
105.97,0,11432,1059868800000000000,10,2019,0.683,0.33,True,False,False,False,False,False,False,False,False,False,False,False,False
5.17,0,2121,1449360000000000000,9,2019,0.112,0.143,False,False,False,False,False,False,False,False,False,False,False,True,False
759.92,1,899,1656374400000000000,2,2020,0.137,0.64,False,False,False,False,False,False,False,True,False,False,False,False,False
69.7,1,3996,1323129600000000000,5,2019,0.97,0.527,False,False,False,True,False,False,False,False,False,False,False,False,False
421.92,0,3164,1848182400000000000,8,2019,0.565,0.317,False,False,False,False,False,False,False,False,False,False,False,False,False
487.35,1,84861,2765059200000000000,10,2019,0.412,0.067,False,False,False,False,False,False,False,False,False,False,False,False,False
49.98,1,4653,680918400000000000,1,2019,0.984,0.081,False,True,False,False,False,False,False,False,False,False,False,False,False
32.18,0,87124,1035504000000000000,12,2019,0.163,0.794,False,False,False,False,False,False,False,False,False,True,False,False,False
8.86,0,391389,790819200000000000,5,2019,0.481,0.847,False,False,False,False,False,False,False,False,False,False,False,True,False
729.18,0,203571,753148800000000000,10,2019,0.546,0.17,False,False,False,False,False,False,False,True,False,False,False,False,False
8.66,1,194500,915148800000000000,12,2019,0.86,0.336,False,False,True,False,False,False,False,False,False,False,False,False,False
827.33,1,639,1173312000000000000,10,2019,0.878,0.946,False,False,False,False,False,False,False,False,False,False,False,True,False
10.42,1,564,729734400000000000,5,2019,0.049,0.21,False,True,False,False,False,False,False,False,False,False,False,False,False
899.23,1,911,1567641600000000000,9,2019,0.143,0.291,False,False,False,False,False,False,False,True,False,False,False,False,False
55.31,1,757530,1279929600000000000,11,2019,0.76,0.887,False,True,False,False,False,False,False,False,False,False,False,False,False
814.58,0,837792,1975881600000000000,11,2019,0.63,0.766,False,False,False,False,False,False,False,True,False,False,False,False,False
1016.56,1,53,841536000000000000,2,2019,0.292,0.176,False,False,False,False,False,False,False,False,False,False,True,False,False
317.33,0,3164,1848182400000000000,8,2019,0.7,0.293,False,False,False,True,False,False,False,False,False,False,False,False,False
332.44,1,47211,2608675200000000000,10,2019,0.866,0.411,False,False,False,True,False,False,False,False,False,False,False,False,False
68.63,0,1563,1307232000000000000,8,2019,0.023,0.933,False,False,False,True,False,False,False,False,False,False,False,False,False
328.02,1,2623,1685577600000000000,12,2019,0.714,0.026,False,False,False,True,False,False,False,False,False,False,False,False,False
1098.84,1,864,2445638400000000000,11,2019,0.171,0.419,False,False,False,False,False,False,False,False,False,False,True,False,False
942.21,0,753116,1531180800000000000,2,2020,0.396,0.34,False,False,False,False,False,False,False,False,False,False,True,False,False
16.5,0,1368,1501891200000000000,3,2019,0.86,0.665,False,False,False,False,False,False,True,False,False,False,False,False,False
296.26,0,3164,1848182400000000000,8,2019,0.4,0.805,False,False,False,True,False,False,False,False,False,False,False,False,False
18.16,0,1847,983318400000000000,12,2019,0.137,0.273,False,False,False,False,True,False,False,False,False,False,False,False,False
266.85,1,910148,993254400000000000,3,2019,0.533,0.935,False,False,False,True,False,False,False,False,False,False,False,False,False
2.32,0,341,2739052800000000000,9,2019,0.254,0.511,False,False,False,False,False,False,False,True,False,False,False,False,False
333.17,0,1725,1638576000000000000,4,2019,0.231,0.525,False,False,False,True,False,False,False,False,False,False,False,False,False
1.3,1,15647,2234736000000000000,1,2019,0.397,0.017,False,False,False,False,False,False,False,False,False,False,False,True,False
748.35,0,597,1844640000000000000,11,2019,0.687,0.325,False,False,False,False,False,False,False,False,False,False,False,True,False
309.33,0,191096,1737331200000000000,4,2019,0.939,0.426,False,False,False,True,False,False,False,False,False,False,False,False,False
940.37,1,214518,1892073600000000000,12,2019,0.135,0.337,False,False,False,False,False,False,False,False,False,False,True,False,False
79.7,1,9034,1603756800000000000,12,2019,0.248,0.229,False,True,False,False,False,False,False,False,False,False,False,False,False
66.75,1,2395,794016000000000000,1,2019,0.934,0.078,False,True,False,False,False,False,False,False,False,False,False,False,False
992.69,1,25459,1602892800000000000,12,2019,0.268,0.666,False,False,False,False,False,False,False,False,False,False,True,False,False
1053.56,0,1186,1042761600000000000,11,2019,0.119,0.419,False,False,False,False,False,False,False,False,False,False,True,False,False
12.29,0,9521,1334016000000000000,1,2020,0.68,0.173,False,False,False,False,False,False,False,False,False,False,False,False,True
869.29,1,365,1545091200000000000,2,2019,0.433,0.277,False,False,False,False,False,False,False,False,False,False,True,False,False
73.59,1,190178,1910995200000000000,12,2019,0.639,0.24,False,True,False,False,False,False,False,False,False,False,False,False,False
20.14,0,1749,1471910400000000000,12,2019,0.861,0.713,False,False,False,False,False,False,True,False,False,False,False,False,False
865.63,1,4664,1721433600000000000,1,2020,0.971,0.155,False,False,False,False,False,False,False,False,False,False,True,False,False
623.5,1,864,2445638400000000000,11,2019,0.225,0.539,False,False,False,False,False,False,False,False,False,False,False,False,False
784.77,1,2202,1406246400000000000,1,2019,0.682,0.142,False,False,False,False,False,False,False,True,False,False,False,False,False
117.4,1,298,1775606400000000000,7,2019,0.271,0.878,False,False,False,True,False,False,False,False,False,False,False,False,False
331.29,0,27971,1104710400000000000,8,2019,0.331,0.881,False,False,False,True,False,False,False,False,False,False,False,False,False
1.04,1,276896,690854400000000000,2,2019,0.075,0.953,False,False,False,False,False,False,False,True,False,False,False,False,False
102.44,0,836,1191196800000000000,5,2019,0.848,0.19,False,False,False,True,False,False,False,False,False,False,False,False,False
137.06,1,86954,843177600000000000,4,2019,0.923,0.391,True,False,False,False,False,False,False,False,False,False,False,False,False
128.85,0,1423,660268800000000000,9,2019,0.066,0.787,False,False,False,False,False,False,False,False,False,False,True,False,False
16.73,0,1420,1680566400000000000,2,2019,0.8,0.625,False,False,True,False,False,False,False,False,False,False,False,False,False
693.47,0,34153,749865600000000000,6,2019,0.542,0.424,False,False,False,False,False,False,False,False,False,False,True,False,False
110.18,0,459921,1879027200000000000,12,2019,0.729,0.058,False,False,True,False,False,False,False,False,False,False,False,False,False
334.1,0,533,950659200000000000,2,2020,0.416,0.639,False,False,False,True,False,False,False,False,False,False,False,False,False
1122.38,0,31394,700272000000000000,1,2019,0.437,0.635,False,False,False,False,False,False,False,False,False,False,True,False,False
277.45,1,207410,1120435200000000000,1,2020,0.247,0.062,False,False,False,True,False,False,False,False,False,False,False,False,False
158.52,1,5196,1306195200000000000,6,2019,0.892,0.539,False,False,False,False,False,False,False,True,False,False,False,False,False
40.32,1,687276,1443225600000000000,7,2019,0.85,0.031,False,False,False,False,False,False,False,False,True,False,False,False,False
339.45,1,1087,1757376000000000000,3,2019,0.074,0.819,False,False,False,True,False,False,False,False,False,False,False,False,False
111.63,0,1526206,1076976000000000000,2,2019,0.03,0.118,False,False,False,False,False,False,False,False,False,False,True,False,False
100.76,0,1186,1042848000000000000,11,2019,0.273,0.909,True,False,False,False,False,False,False,False,False,False,False,False,False
2.3,1,46944,2451254400000000000,12,2019,0.222,0.594,False,False,False,False,False,False,False,True,False,False,False,False,False
50.3,0,1478,1702166400000000000,4,2019,0.183,0.959,False,False,False,False,False,False,False,False,False,True,False,False,False
1.76,0,9587,1626393600000000000,10,2019,0.654,0.875,False,False,False,False,False,False,False,False,True,False,False,False,False
846.52,0,1643,1349049600000000000,1,2019,0.667,0.074,False,False,False,False,False,False,False,False,False,False,False,True,False
1145.9,1,111772,1773100800000000000,5,2019,0.168,0.579,False,False,False,False,False,False,False,False,False,False,False,True,False
48.52,1,1666,1608595200000000000,6,2019,0.263,0.387,False,False,False,False,False,True,False,False,False,False,False,False,False
301.8,0,31394,700358400000000000,1,2019,0.275,0.369,False,False,False,True,False,False,False,False,False,False,False,False,False
51.72,1,2290,2332281600000000000,11,2019,0.879,0.575,False,True,False,False,False,False,False,False,False,False,False,False,False
1030.79,0,16305,2897596800000000000,3,2019,0.451,0.707,False,False,False,False,False,False,False,False,False,False,True,False,False
20.65,1,31515,1500768000000000000,5,2019,0.632,0.642,False,False,False,False,False,False,False,False,True,False,False,False,False
367.29,0,602,2034806400000000000,1,2019,0.862,0.545,False,False,False,True,False,False,False,False,False,False,False,False,False
12.91,1,3395,1272672000000000000,5,2019,0.82,0.456,False,False,False,False,False,False,False,False,True,False,False,False,False
297.76,1,795,1035676800000000000,2,2019,0.515,0.285,False,False,False,True,False,False,False,False,False,False,False,False,False
905.5,1,286,957744000000000000,7,2019,0.678,0.468,False,False,False,False,False,False,False,True,False,False,False,False,False
1158.25,0,27971,1104796800000000000,8,2019,0.315,0.659,False,False,False,False,False,False,False,False,False,False,True,False,False
39.3,1,276002,1291852800000000000,12,2019,0.068,0.864,False,False,False,False,False,False,False,False,False,False,True,False,False
1110.73,1,214703,796780800000000000,1,2020,0.477,0.542,False,False,False,False,False,False,False,False,False,False,True,False,False
278.32,1,277,1485907200000000000,1,2019,0.638,0.94,False,False,False,True,False,False,False,False,False,False,False,False,False
373.31,0,1760,1511481600000000000,12,2019,0.414,0.428,False,False,False,True,False,False,False,False,False,False,False,False,False
865.06,1,24840,1861920000000000000,1,2019,0.48,0.102,False,False,False,False,False,False,False,False,False,False,False,True,False
89.95,0,1533,2673734400000000000,1,2020,0.602,0.21,False,False,False,False,True,False,False,False,False,False,False,False,False
19.64,1,3224,682905600000000000,4,2019,0.32,0.878,False,False,False,False,False,True,False,False,False,False,False,False,False
831.0,0,242803,1785024000000000000,9,2019,0.467,0.1,False,False,False,False,False,False,False,False,False,False,True,False,False
79.97,0,642,2291932800000000000,4,2019,0.771,0.991,True,False,False,False,False,False,False,False,False,False,False,False,False
29.3,1,589,2309644800000000000,2,2019,0.241,0.878,False,False,False,False,False,False,False,False,False,True,False,False,False
311.92,1,145,2497996800000000000,1,2019,0.039,0.002,False,False,False,True,False,False,False,False,False,False,False,False,False
1043.67,0,2303,1020902400000000000,12,2019,0.725,0.783,False,False,False,False,False,False,False,False,False,False,True,False,False
814.46,1,823,1171152000000000000,8,2019,0.408,0.049,False,False,False,False,False,False,False,False,False,False,False,True,False
821.37,1,631,1458432000000000000,5,2019,0.764,0.913,False,False,False,False,False,False,False,True,False,False,False,False,False
57.59,0,1271,1923523200000000000,7,2019,0.326,0.547,False,True,False,False,False,False,False,False,False,False,False,False,False
281.68,0,641349,1642809600000000000,2,2019,0.984,0.482,False,False,False,True,False,False,False,False,False,False,False,False,False
17.84,0,824,1076976000000000000,10,2019,0.509,0.007,False,False,False,False,False,False,True,False,False,False,False,False,False
609.41,0,1943,1491868800000000000,1,2019,0.456,0.695,False,False,False,False,False,False,False,False,False,False,False,False,False
815.01,0,136,2109628800000000000,1,2020,0.317,0.194,False,False,False,False,False,False,False,True,False,False,False,False,False
14.38,0,34153,754617600000000000,8,2019,0.92,0.331,True,False,False,False,False,False,False,False,False,False,False,False,False
18.86,0,172247,1242432000000000000,3,2019,0.127,0.922,False,False,False,False,True,False,False,False,False,False,False,False,False
143.54,1,28425,1566345600000000000,11,2019,0.554,0.729,True,False,False,False,False,False,False,False,False,False,False,False,False
382.41,0,79613,1286841600000000000,9,2019,0.172,0.527,False,False,False,True,False,False,False,False,False,False,False,False,False
18.08,0,540,1113955200000000000,1,2019,0.736,0.965,False,False,False,False,False,False,False,False,False,True,False,False,False
16.96,0,73,2669068800000000000,9,2019,0.032,0.033,False,False,False,False,False,False,False,False,False,True,False,False,False
722.05,0,165,2332281600000000000,8,2019,0.76,0.104,False,False,False,False,False,False,False,False,False,False,False,True,False
333.78,0,718,1080086400000000000,6,2019,0.609,0.985,False,False,False,True,False,False,False,False,False,False,False,False,False
53.29,1,2501,1032134400000000000,2,2019,0.565,0.923,False,False,False,False,False,True,False,False,False,False,False,False,False
51.49,1,1979,1541635200000000000,1,2019,0.182,0.418,False,False,False,False,False,False,False,False,False,True,False,False,False
111.13,1,6018,2287785600000000000,2,2020,0.187,0.158,False,False,False,True,False,False,False,False,False,False,False,False,False
900.74,1,3730,914284800000000000,1,2020,0.859,0.721,False,False,False,False,False,False,False,False,False,False,True,False,False
880.19,1,237282,1826668800000000000,8,2019,0.704,0.761,False,False,False,False,False,False,False,True,False,False,False,False,False
113.89,1,899,1657670400000000000,3,2020,0.274,0.572,False,False,False,True,False,False,False,False,False,False,False,False,False
850.47,1,4664,1721520000000000000,1,2020,0.159,0.028,False,False,False,False,False,False,False,True,False,False,False,False,False
8.6,0,165556,674611200000000000,5,2019,0.831,0.537,False,False,False,False,False,False,False,False,False,False,False,False,True
818.71,0,181438,2706912000000000000,12,2019,0.814,0.501,False,False,False,False,False,False,False,True,False,False,False,False,False
844.23,0,98816,2226096000000000000,9,2019,0.671,0.171,False,False,False,False,False,False,False,True,False,False,False,False,False
999.66,1,298,1786492800000000000,12,2019,0.002,0.116,False,False,False,False,False,False,False,False,False,False,True,False,False
34.63,1,3451,1100131200000000000,3,2019,0.103,0.061,False,False,True,False,False,False,False,False,False,False,False,False,False
793.81,0,1019,1282003200000000000,9,2019,0.722,0.641,False,False,False,False,False,False,False,False,True,False,False,False,False
51.66,1,923,1724716800000000000,2,2019,0.477,0.729,False,False,False,False,False,False,False,False,True,False,False,False,False
352.72,0,11432,1059782400000000000,10,2019,0.709,0.083,False,False,False,True,False,False,False,False,False,False,False,False,False
4.13,0,2036,1500422400000000000,3,2019,0.357,0.498,False,False,False,False,False,False,False,False,False,False,False,True,False
324.1,1,4653,679968000000000000,1,2019,0.82,0.46,False,False,False,True,False,False,False,False,False,False,False,False,False
957.32,0,78968,1641859200000000000,2,2020,0.795,0.196,False,False,False,False,False,False,False,False,False,False,True,False,False
4.04,1,2092,1807401600000000000,8,2019,0.131,0.321,False,False,False,False,False,False,False,False,False,False,False,True,False
13.19,1,30770,824515200000000000,6,2019,0.103,0.727,False,True,False,False,False,False,False,False,False,False,False,False,False
109.01,0,14228,1520121600000000000,5,2019,0.675,0.614,False,False,False,False,False,True,False,False,False,False,False,False,False
1117.76,0,230,699580800000000000,10,2019,0.367,0.569,False,False,False,False,False,False,False,False,False,False,True,False,False
39.5,0,489,1992384000000000000,11,2019,0.469,0.611,False,False,False,False,False,True,False,False,False,False,False,False,False
290.77,1,9141,2571523200000000000,9,2019,0.863,0.98,False,False,False,True,False,False,False,False,False,False,False,False,False
884.54,0,178,1128556800000000000,3,2019,0.082,0.377,False,False,False,False,False,False,False,False,False,False,False,True,False
77.82,1,54767,1012262400000000000,8,2019,0.623,0.39,False,False,False,False,False,True,False,False,False,False,False,False,False
5.85,0,50489,1121644800000000000,9,2019,0.906,0.576,False,False,False,False,False,False,False,False,False,False,False,True,False
8.06,0,21902,1216512000000000000,4,2019,0.734,0.667,False,False,False,False,True,False,False,False,False,False,False,False,False
26.83,0,1725,1408060800000000000,7,2019,0.529,0.679,False,False,False,False,False,False,False,False,False,True,False,False,False
284.74,1,741,1051401600000000000,12,2019,0.083,0.37,False,False,False,True,False,False,False,False,False,False,False,False,False
40.6,0,2135,493689600000000000,12,2019,0.515,0.158,False,True,False,False,False,False,False,False,False,False,False,False,False
280.25,1,35439,1071187200000000000,3,2019,0.446,0.542,False,False,False,True,False,False,False,False,False,False,False,False,False
1.16,1,198,1886630400000000000,1,2019,0.856,0.606,False,False,False,False,False,False,False,False,False,False,False,True,False
72.71,1,75830,1400803200000000000,5,2019,0.939,0.232,False,True,False,False,False,False,False,False,False,False,False,False,False
1024.58,0,75903,1950998400000000000,1,2019,0.527,0.946,False,False,False,False,False,False,False,True,False,False,False,False,False
6.68,0,302,1446681600000000000,3,2019,0.383,0.498,False,False,True,False,False,False,False,False,False,False,False,False,False
42.12,1,565,1303603200000000000,12,2019,0.37,0.461,False,False,True,False,False,False,False,False,False,False,False,False,False
273.91,0,1577385,2221776000000000000,7,2019,0.836,0.777,False,False,False,True,False,False,False,False,False,False,False,False,False
84.35,1,276002,1272412800000000000,4,2019,0.586,0.395,False,False,False,False,False,True,False,False,False,False,False,False,False
87.92,0,1679,1055808000000000000,10,2019,0.467,0.154,False,False,False,False,False,False,True,False,False,False,False,False,False
117.4,0,213,1515888000000000000,2,2020,0.848,0.483,False,False,False,True,False,False,False,False,False,False,False,False,False
333.08,0,1271,1911427200000000000,3,2019,0.764,0.952,False,False,False,True,False,False,False,False,False,False,False,False,False
941.63,0,79613,1286928000000000000,9,2019,0.201,0.928,False,False,False,False,False,False,False,False,False,False,True,False,False
82.69,1,6284,2645481600000000000,1,2020,0.038,0.35,False,False,False,True,False,False,False,False,False,False,False,False,False
992.8,0,4895,1902182400000000000,2,2019,0.598,0.836,False,False,False,False,False,False,False,False,False,False,True,False,False
21.17,0,2206,1029369600000000000,8,2019,0.09,0.318,False,False,False,False,False,True,False,False,False,False,False,False,False
28.96,1,19408,819676800000000000,9,2019,0.559,0.009,False,False,False,False,False,False,False,False,False,False,False,False,False
70.54,1,970,812073600000000000,6,2019,0.594,0.248,False,False,False,False,False,True,False,False,False,False,False,False,False
58.79,0,2368,958521600000000000,12,2019,0.55,0.337,False,False,False,False,False,False,True,False,False,False,False,False,False
923.03,0,2607,760492800000000000,1,2020,0.058,0.623,False,False,False,False,False,False,False,False,False,False,True,False,False
8.64,0,1810,1415491200000000000,11,2019,0.404,0.536,False,False,True,False,False,False,False,False,False,False,False,False,False
100.67,1,1656,1566950400000000000,3,2019,0.846,0.097,False,False,False,False,False,True,False,False,False,False,False,False,False
89.76,0,14871,1438905600000000000,10,2019,0.544,0.114,False,False,False,False,False,False,False,False,False,False,True,False,False
946.81,0,71485,1437177600000000000,2,2020,0.16,0.462,False,False,False,False,False,False,False,False,False,False,True,False,False
35.48,1,2836,1066953600000000000,9,2019,0.846,0.621,False,False,True,False,False,False,False,False,False,False,False,False,False
77.22,0,899,776131200000000000,8,2019,0.669,0.763,False,False,False,False,True,False,False,False,False,False,False,False,False
8.79,1,11253,1947283200000000000,1,2019,0.998,0.092,False,True,False,False,False,False,False,False,False,False,False,False,False
288.62,1,9772,930182400000000000,5,2019,0.594,0.786,False,False,False,True,False,False,False,False,False,False,False,False,False
